id,name,brand,long_description,app_name,image_url,url
1982389562,TOGUARD SC14 2K 4MP Solar Wireless Security Camera System Outdoor Battery WiFi Bullet Surveillance Camera Wireless Connector,TOGUARD,"
💎【2K/4MP High-resolution 】
With 2K/4MP lens and infrared night vision, it ensures clear and detailed footage day and night for enhanced security monitoring both indoors and outdoors.

💎【Two-way Audio 】
Enjoy two-way audio communication with built-in microphone and speaker, allowing you to listen and talk to your visitors or deter intruders.

💎【Solar-Powered Efficiency】
Say goodbye to frequent battery changes. ntegrated solar panel and battery power supply ensure continuous surveillance without the need for constant charging or battery replacement.

💎【Independent Network】
Dedicated base station provides a stable and reliable network connection, without occupying the speed of your WiFi. providing extended coverage for your security camera system.

💎【All-Weather Durability】
IP66 waterproof rating and infrared night vision capabilities enable the camera to withstand any weather conditions, making it suitable for outdoor use.

💎【Smart Motion Detection】
Equipped with a PIR motion sensor, this camera detects any movement and sends instant app push notifications to your smartphone.Access your footage with remote access feature, stay informed about any potential security threats in real-time.

💎【Advanced Features】
Benefit from advanced features such as infrared night vision, micro SD card and cloud storage, and multi-user sharing for enhanced security and convenience.

📜Specifications
🔖High Definition :2K/4MP (Full HD)
🔖private network standard: IEEE 802.11 ( 2.4GHz WiFi NOT support,5G WiFi NOT support, No network cable)
🔖Audio: Two-way Audio
🔖Night Mode: Infrared night vision
🔖Visible Distance at Night: 15M/50ft
🔖Sensor Detection: Support PIR Motion Detection
🔖Waterproof: IP66
🔖TF Card: Support up to 128G Micro SD Card（NOT included）
🔖Cloud storage: Supported
🔖Power Supply(V): AC 5V/1A

🚨Warm Tips
💢The base station does not support connecting to the network via 2.4G/5G WiFi, but can only connect to the router via a network cable
💢Our camera supports micro SD card up to 128G, but the micro SD card is NOT included in the package
💢The base station can insert a SD card to store the video to avoid the video is lost.

📜Package Includes:
📦3 x 2K solar outdoor camera
📦1 x Base Station 
📦1 x Screw packs for camera mounting
 📦1 x USB Cable
📦1 x 5V/1A Type-c wall charger Cube
📦1 x Network cable  
📦1 x User manual
📦1 x Quick Guide Card
📦4 x Positioning sticker",,https://i5.walmartimages.com//seo/TOGUARD-SC14-2K-4MP-Solar-Wireless-Security-Camera-System-Outdoor-Battery-WiFi-Bullet-Surveillance-Camera-Wireless-Connector_e0480743-dda7-40db-9630-2cbeeeb8415a.6b4343eee929f354f99feca46c526576.jpeg,https://www.walmart.com/ip/TOGUARD-SC14-2K-4MP-Solar-Wireless-Security-Camera-System-Outdoor-Battery-WiFi-Bullet-Surveillance-Camera-Wireless-Connector/1982389562?variantFieldId=actual_color
502839875,GW 16 Channel 4K NVR 8MP 3840x2160 H 265 Starvis Starlight Smart AI Security Camera System x UltraHD Human Detection PoE IP Dome Two Times The Resolu,GW Security,"
2021 Newest Human Body Detection & AI Smart Functions --- This system have 15 AI Smart Functions include Human Detection, Area Intrusion, Line crossing, Region Entrance/Exiting, Object Missing, Parking Detection, etc. You can customize motion detection zones with 15 AI Smart Function and adjust motion sensibility. You will get notifications only when the human or AI smart motion is detected, the useless motion caused by natural will be filtered. It will greatly reduce annoying false alert
8.0 Megapixel Ultra HD 4K --- Capture crisp high quality HD 3840x2160p resolution video, it gives you even higher resolution than standard HD 4MP/1080p cameras. Power over Ethernet setup is clean and simple with a single network cable, built-P2P service and support any Onvif H.265+/H.265/H.264 IP cameras
16 Channel Full UHD 4K H.265+ NVR (Recording HD 4K 2160p/1920p/1080p Resolution Video per channel). Advanced H.265+ (and H.265 & H.264) Video Encoding Supported: H.265+ is faster, consumes 50% LESS data and has a reduced data footprint allowing you to store more video to your NVR while also preserving and improving upon superior video quality.",,https://i5.walmartimages.com//asr/a68f96da-5196-4103-b5fe-a16f515003b7.253ee62651118fd7e0e9f7ffe1f1799b.jpeg,https://www.walmart.com/ip/GW-16-Channel-4K-NVR-8MP-3840x2160-H-265-Starvis-Starlight-Smart-AI-Security-Camera-System-x-UltraHD-Human-Detection-PoE-IP-Dome-Two-Times-The-Resolu/502839875?from=/search
232068524,Outdoor Security Camera Blurams 2K Wi Fi Camera Smart Human Detection 2 Way Audio Color Night Vision Cloud Local Storage IP66 Weatherproof Compatible,blurams,"
Only supports 2.4G Wi-Fi, does not supports 5G Wi-Fi network
Please keep the security cam, phone, and Wi-Fi router as close as possible during pairing
It's a plug-in power outdoor camera, not a battery-powered camera
【Two-Way Audio】Speak directly to anyone who approaches your home with a built-in anti-noise mic and speaker via exterior camera
【Smart Integration】Just say ""Google, show me the outdoor camera"", and you will see and hear what is happening there at the moment on Google Assistant devices.",1DOWNLOAD,https://i5.walmartimages.com//seo/Outdoor-Security-Camera-Blurams-2K-Wi-Fi-Camera-Smart-Human-Detection-2-Way-Audio-Color-Night-Vision-Cloud-Local-Storage-IP66-Weatherproof-Compatible_4b67bfa2-0c37-495e-b33e-06c7eb7f1574.3c9b6890f1b27cbc231c573a3155414a.jpeg,https://www.walmart.com/ip/Outdoor-Security-Camera-Blurams-2K-Wi-Fi-Camera-Smart-Human-Detection-2-Way-Audio-Color-Night-Vision-Cloud-Local-Storage-IP66-Weatherproof-Compatible/232068524?from=/search
806181123,amcrest 4mp video doorbell camera pro outdoor smart home 2 4ghz 5ghz wireless wifi camera micro sd card motion detector ip65 weatherproof 2 way audio,Amcrest,"
The Amcrest Video Doorbell Camera is powered by using your home's existing doorbell wiring (16V-24V) and is compatible with existing traditional mechanical and electronic digital chimes to provide surveillance of all front door activity in high definition 2K (4-Megapixel) resolution. This home security camera features an extra-wide 164 viewing angle allowing you to cover every angle. This doorbell is not battery powered.
Built in microphone and speaker allows for two-way audio and makes it easier to talk to visitors without having to get up and answer the door. The Amcrest Video Doorbell Camera is RTSP stream compatible.
Our WiFi Doorbell Camera works with dualband Wi-Fi Networks (2.4GHz & 5Ghz). Built in night vision allows you to see in the dark, up to 16 feet away.
Motion Sensor lets you receive motion detection alerts via push notifications and instantly review recorded footage directly from your smartphone using the Amcrest Smart Home app. Securely store your HD footage to the Amcrest Smart Home Cloud or store directly to a class 10 MicroSD card up to 128GB. (MicroSD Card Not Included, Limited compatibility with Amcrest View Pro, Not compatible with Amcrest Cloud).
At Amcrest, youll receive a full 1-year US Warranty and Lifetime technical support provided directly from Amcrest. You will also receive a 1-Year Free SmartHome Cloud Subscription. The Amcrest SmartHome WiFi Video Doorbell Camera works with the Amcrest SmartHome Deterrent Camera (ASIN: B07WK8FH3X), SmartHome PT Camera (ASIN: B0831TQHMP, B0821Q23GF) & SmartHome Outdoor Camera (ASIN: B0835WQHZY, B083TLW9JL). Compatible with any 16V, 30VA Doorbell Transformer ASIN: B001POBN92.",SMARTHOME,https://i5.walmartimages.com//seo/amcrest-4mp-video-doorbell-camera-pro-outdoor-smart-home-2-4ghz-5ghz-wireless-wifi-camera-micro-sd-card-motion-detector-ip65-weatherproof-2-way-audio_c60b1022-7604-4b86-bfc0-18b82c689431.c7a41f08f54314bf0fa4f0ce4554c97f.jpeg,https://www.walmart.com/ip/amcrest-4mp-video-doorbell-camera-pro-outdoor-smart-home-2-4ghz-5ghz-wireless-wifi-camera-micro-sd-card-motion-detector-ip65-weatherproof-2-way-audio/806181123?from=/search
2055468399,Amcrest 4K 16 Channel AI DVR Security Camera System Recorder Analog Cameras IP Cameras Smart DVR Face Recognition Human Vehicle Detection AMDV5116 I3,Amcrest,"
Experience UltraHD 4K - The Amcrest 8-megapixel surveillance DVR features uncompressed, latency free, Point to Point raw data, 4K UltraHD video transmission up to 4K, 3840 x 2160 @ 7Fps. Supports 1080P and lower resolutions @ 30Fps.
4K AI DVR - The Amcrest AI DVR features Face Detection & Recognition, Perimeter Protection, Smart Motion Detection, and IVS Features (Tripwire: Trigger an event anytime a human or vehicle crosses the set tripwire line. Intrusion: Be alerted anytime a human or vehicle crosses the intrusion area)
Versatile - this Pentabrid DVR Recorder supports analog cameras and Amcrest IP Cameras with limited compatibility to third-party IP Cameras (ONVIF 16.12). Supports HDCVI, AHD TVI, CVBS Analog cameras. View UltraHD footage from your video security system on your web browser using Internet Explorer as well as remote live viewing on iOS and Android devices using the Amcrest View Pro app.
Plug and Play - This Amcrest DVR transmits video, audio, and controls over a single coaxial cable. Utilizes existing coaxial cable networks, reducing the need to run new cables to your Security System. H. 265 Compression Technology allows for video files to be compressed without any noticeable difference in quality.
Lifetime Support - Cameras, camera power supplies, camera video cables, and hard-drive are NOT INCLUDED and are SOLD SEPARATELY. Supports up to 10TB Hard Drive (Not Included).",,https://i5.walmartimages.com//seo/Amcrest-4K-16-Channel-AI-DVR-Security-Camera-System-Recorder-Analog-Cameras-IP-Cameras-Smart-DVR-Face-Recognition-Human-Vehicle-Detection-AMDV5116-I3_c9066771-7b2e-46c8-a7b9-b1463804353a.c887475213e0b045008ee2fa0f28eabb.jpeg,https://www.walmart.com/ip/Amcrest-4K-16-Channel-AI-DVR-Security-Camera-System-Recorder-Analog-Cameras-IP-Cameras-Smart-DVR-Face-Recognition-Human-Vehicle-Detection-AMDV5116-I3/2055468399?from=/search
1851922729,Smart Video Doorbell Camera 1080P Wireless Wifi Chime Two Way Talk Night Vision HD Security Ios Android Phone,LISM,"
High definition clear video with 65° viewing angle, display the details in front of your door,reliable and practical
WIFI connection, no wire needs, achieve a two way intercoms between the doorbell and mobile phone.Real-time mobile phone, support two-way calls, photos, recording, caring for your family makes you more secure
Disassembly free cycle charging, built-in 800MAH lithium ion high-capacity battery, more than 6 months of normal use,Charging time 1.5 hours
Equipped infrared night vision, automatically open at night
Controlled by APP, automatical work model, intelligent and portable.Portable in size and weight, convenient to install and remove",,https://i5.walmartimages.com//seo/Smart-Video-Doorbell-Camera-1080P-Wireless-Wifi-Chime-Two-Way-Talk-Night-Vision-HD-Security-Ios-Android-Phone_e2a4ec7e-9ee8-4551-9283-f74450f824aa.35d392501cd4b2f531f3393be4988d6d.jpeg,https://www.walmart.com/ip/Smart-Video-Doorbell-Camera-1080P-Wireless-Wifi-Chime-Two-Way-Talk-Night-Vision-HD-Security-Ios-Android-Phone/1851922729?from=/search
1365119615,2 Pack Camera for Room WiFi Camera In Home Smart Cameras 1080P Indoor Surveillance Camera Security Camera,Ingzy,"
Mobile APP remote viewing anytime, anywhere
Built-in microphone speaker, two-way voice smooth call
Video playback, view historical surveillance anytime, anywhere
Alarm alert of foreign movement, prevent outsiders from surprisingly indoor
All-round rotation manual adjustment",,https://i5.walmartimages.com//seo/2-Pack-Camera-for-Room-WiFi-Camera-In-Home-Smart-Cameras-1080P-Indoor-Surveillance-Camera-Security-Camera_7e83adc4-077d-42b2-bd00-9740ab979c02.679b27e1da0d39df2d44a482672a074e.jpeg,https://www.walmart.com/ip/2-Pack-Camera-for-Room-WiFi-Camera-In-Home-Smart-Cameras-1080P-Indoor-Surveillance-Camera-Security-Camera/1365119615?from=/search
1952544379,Camera for Room WiFi Camera Ingzy Wireless Home Smart Cameras 1080P Indoor Surveillance Camera Security Camera Night Vision,Ingzy,"
Mobile APP remote viewing anytime, anywhere
Built-in microphone speaker, two-way voice smooth call
Video playback, view historical surveillance anytime, anywhere
Alarm alert of foreign movement, prevent outsiders from surprisingly indoor
All-round rotation manual adjustment",,https://i5.walmartimages.com//asr/7e83adc4-077d-42b2-bd00-9740ab979c02.679b27e1da0d39df2d44a482672a074e.jpeg,https://www.walmart.com/ip/Camera-for-Room-WiFi-Camera-Ingzy-Wireless-Home-Smart-Cameras-1080P-Indoor-Surveillance-Camera-Security-Camera-Night-Vision/1952544379?variantFieldId=actual_color
2818066716,REOLINK Trackmix PoE 4K PTZ Security Camera PoE IP Dual Lens Auto 6X Hybrid Zoomed Tracking 355 Pan 90 Tilt AI Detect Outdoor Surveillance,Reolink,"
More Features: 
    4K Brings You Closer to Reality: The camera with 4K 8MP Ultra HD resolution captures images with great details. Discover more when zooming in.
    Two Night Vision Modes: When its spotlights are on, TrackMix PoE provides full-color night vision. Even when there's no light at all, its infrared LED still enables high-quality night recording videos.
         [2 IR LEDs]      [2 Spotlights]
    Have Fun with Time Lapse: TrackMix PoE supports time-lapse video recording, you can film snow piling up in your backyard, or record the construction process in minutes.
Note: Only its wide-angle view supports time-lapse, which is incompatible when the camera is connected to NVRs.
    Stay Strong, Stay Weatherproof: The rugged housing and body make this Reolink smart IP camera waterproof. It works perfectly both inside and outside your house, in any harsh weather conditions.
    Control Your Cameras, Hands-Free： As easy as saying “Hey Google, show me the backyard”, you can check what’s happening there on your Google Nest Hub or Chromecast-enabled TVs.
Note: Only its wide-angle view supports Google Assistant, which is incompatible when camera is connected to NVRs.

Specifications:
Video Resolution: UP To: 3840 x 2160 (8.0 Megapixels) at 25 frames/sec
Lens: f=2.8mm@F=1.6，f=8mm@F=1.6
Video Format: H.264,H.265
Field of View: Horizontal: 104°-38°；Vertical: 60°-21°
Zoom Mode: 6X hybrid zoom
Infrared Night Vision: Up to 15 Meters (50ft) (LED: 2pcs/850nm)
Color Night Vision: Spotlight: 2pcs/6500K/450 Lumens
Power: IEEE 802.3af, 48V Active, DC 12.0V⎓2A, <12W
Storage: MicroSD card slot (Max. 256GB)
Pan &Tilt Range: Pan: 355°, Tilt: 0°~90°; Pan Speed: 2.5°-90°/s (Speed can be set) ; Tilt Speed: 1.5°-60°/s (Speed can be set)
Preset: 32
OS Supported: PC: Windows, Mac OS; Smartphone: iOS, Android: Maximal User Access20 Users (1 admin account & 19 user accounts); Support up to 12 simultaneous video streams (10 substreams & 2 mainstreams)
Operating Temperature: -10°C~+55°C (14°F~131°F) ; Operating Humidity: 10% ~ 90%",,https://i5.walmartimages.com//seo/REOLINK-Trackmix-PoE-4K-PTZ-Security-Camera-PoE-IP-Dual-Lens-Auto-6X-Hybrid-Zoomed-Tracking-355-Pan-90-Tilt-AI-Detect-Outdoor-Surveillance_885f4a85-a777-4dfa-b551-445828192496.7677e985300b51223690045d03a7ae8a.jpeg,https://www.walmart.com/ip/REOLINK-Trackmix-PoE-4K-PTZ-Security-Camera-PoE-IP-Dual-Lens-Auto-6X-Hybrid-Zoomed-Tracking-355-Pan-90-Tilt-AI-Detect-Outdoor-Surveillance/2818066716?from=/search
266554075,Wireless Smart Video Doorbell Wi Fi Camera Doorbell 2 Way Audio Talk Home Security PIR Motion Detection 720 HD Night Vision iOS Android Google,Worallymy,"
【Full 720P HD & Two-Way Audio】: HD real-time view with 166° wide viewing angle let you can almost see the whole scene outside the door. Built-in microphone and speaker to talk and listen, noise elimination could provide a responsive and advanced talking experience, helps you to talk to your visitors.
【PIR motion detection & Night vision】: Whenever any motion is detected, our doorbell will send alert to your mobile phone, the sensitivity is adjustable(Low, midium and high sensitivity for you to choose). Equipped with IR sensor and LED, day or night, rain or shine, the doorbell can automatically switch the light to ensure you a crystal view.
【Free Cloud Storage & Support SD Card】: Provide Free Cloud storage service, 7 days automatic coverage. When visitors press your doorbell or any motion is detected, the WiFi doorbell will record a 8-second footage to the FREE cloud for your review on APP(Upload up to 20 times per day). The video doorbell Support maximum 32G memory expansion with TF card slot.
【Easy to install & Stable 2.4Ghz WiFi】: Open the back cover, remove the insulation sticker from the battery terminal, download the APP ""XSHCam"" then connect it to your doorbell, no wires and cables are required. NOTE: It only support 2.4G WiFi, not support 5G WiFi.
【Friendly after-sales service & Low Power Consumption】: Innotic video doorbell passed strict QC, please feel free to contact us if there is any issue with your purchase. Meanwhile, it adopted 2 18650 lithium batteries.",,https://i5.walmartimages.com//seo/Wireless-Smart-Video-Doorbell-Wi-Fi-Camera-Doorbell-2-Way-Audio-Talk-Home-Security-PIR-Motion-Detection-720-HD-Night-Vision-iOS-Android-Google_12696dd2-f75d-4221-b453-da84b0328206.0dddc24de62478a9434fa48df1e43ab6.jpeg,https://www.walmart.com/ip/Wireless-Smart-Video-Doorbell-Wi-Fi-Camera-Doorbell-2-Way-Audio-Talk-Home-Security-PIR-Motion-Detection-720-HD-Night-Vision-iOS-Android-Google/266554075?from=/search
274015639,Amcrest 1080p Wi Fi Camera Outdoor Smart Home 2MP Bullet IP Security Outdoor Wireless 98ft Night Vision Built in Mic 102 FOV ASH22 W Wired Power,Amcrest,"
See more detail in 1080P HD footage with the latest 1/2.8"" CMOS image sensor and a 102° viewing angle
The Amcrest UltraHD camera soaks in the entire scene, dynamically painting all the vivid colors and rich imagery, pixel by pixel, onto your desktop or mobile device in Full-HD 1920x1080 resolution
Utilize intelligent human detection alerts that send notifications directly to your computer or smartphone via the Amcrest Smart Home app
Customize your motion detection zones to receive only the alerts that you need. Be notified anytime your smart home camera goes offline",SMARTHOME,https://i5.walmartimages.com//seo/Amcrest-1080p-Wi-Fi-Camera-Outdoor-Smart-Home-2MP-Bullet-IP-Security-Outdoor-Wireless-98ft-Night-Vision-Built-in-Mic-102-FOV-ASH22-W-Wired-Power_0843ccaf-e449-4d3b-93c5-d8b297d52fe2.e8038619532b8456f1fdaa0ffac33002.jpeg,https://www.walmart.com/ip/Amcrest-1080p-Wi-Fi-Camera-Outdoor-Smart-Home-2MP-Bullet-IP-Security-Outdoor-Wireless-98ft-Night-Vision-Built-in-Mic-102-FOV-ASH22-W-Wired-Power/274015639?from=/search
703535654,Reolink 5MP Outdoor Home Security Camera RLC 510WA Dual Band WiFi Smart Person Vehicle Alerts Motion Detection Night Vision IP66 Waterproof RLC 510WA,Reolink,"
5MP Super HD resolution (2560 x 1920) provides you with a clearer visual quality & smoother live viewing experience. Good reassurance in terms of preventing security threat.
With 2T2R MIMO antennas and 2.4/5GHz dual bands, our Wi-Fi camera provides higher performance for camera networking and much easier network setup. Equipped with IP66 weatherproof, the bullet camera can be installed indoor and outdoor.
With the advanced smart motion detection, this IP camera can detect people and vehicles from other objects. You can get more specific notifications and know instantly what triggers alerts by glancing at your phone screen.
The surveillance camera supports 24/7 continuous, motion-triggered and scheduled recording. Choose a way you like and enjoy customized security.
RLC-510WA home security camera system with time-lapse makes it quicker and easier to capture the dynamic of long-term events like sun rising and flower blooming.",,https://i5.walmartimages.com//seo/Reolink-5MP-Outdoor-Home-Security-Camera-RLC-510WA-Dual-Band-WiFi-Smart-Person-Vehicle-Alerts-Motion-Detection-Night-Vision-IP66-Waterproof-RLC-510WA_73916702-4de9-4e1d-b4e6-a2c1040688bf.37f4292df11c8d3ddb9299e7c42d1f89.jpeg,https://www.walmart.com/ip/Reolink-5MP-Outdoor-Home-Security-Camera-RLC-510WA-Dual-Band-WiFi-Smart-Person-Vehicle-Alerts-Motion-Detection-Night-Vision-IP66-Waterproof-RLC-510WA/703535654?from=/search
959139061,Home Security Camera Wireless WIFI Mini Indoor Surveillance Camera with Night Vision 1080 HD Video Recording Super Wide Angle,PLUSBRAVO,"
【Latest Hidden Camera】PLUSBRAVO camera is the latest small size, wide-angle Wi-Fi camera with built-in magnet. With a 1080P full HD mini camera and a 150-degree wide-angle lens, the camera can capture details clearly, bringing you an unprecedented wide scene. The perfect surveillance camera with its compact size and prominent lens design allows you to easily and discreetly capture any lens in your home, office or car.
【Motion Detection And Night Vision Wireless Camera】With upgraded smart motion detection, now you can manually set the sensor sensitivity.  You can log in to the app at any time to see what is happening in real time. The device adopts a design, 6 non-brightness infrared infrared lamps, and a night vision distance of 5M.
【Loop Recording】This camera  Just insert a SD card(Maximum support 64G, which need to be formatted before use), you can preservation photos and video. It can also record videos even if the network is offline.When the SD card is full, the earliest files will be deleted automatically.Even if the camera does not plug in the SD card, you can manually take photos / videos and save them to the mobile phone album through the app.Please note: SD card is not included in the pacakge, which need you to buy.
【Nanny Cameras and Security Cameras】This device is great when you want to monitor kids and babysitters; it also works great when you want to observe caregivers or pets. The spy camera is designed for a peace-of-mind when you are occupied with other important life matters.
【Notice】There are two modes to connect this small camera. Details steps are shown on the intruduction that included in the package. Please read carefully before use. And please don't forget to format the micro SD card before using it if you need it to save videos.",,https://i5.walmartimages.com//seo/Home-Security-Camera-Wireless-WIFI-Mini-Indoor-Surveillance-Camera-with-Night-Vision-1080-HD-Video-Recording-Super-Wide-Angle_e5e0e565-cc19-46f3-8e60-d282040ce5ad.e811156b890a9647d88613dbe723a3ff.png,https://www.walmart.com/ip/Home-Security-Camera-Wireless-WIFI-Mini-Indoor-Surveillance-Camera-with-Night-Vision-1080-HD-Video-Recording-Super-Wide-Angle/959139061?athbdg=L1600&from=/search
3443439567,5G Security Camera Outdoor 1080P WiFi Wireless Home Security Auto Tracking Human Detection 2 Way Audio Color Night Vision 2 4G Dual CCTV PTZ Smart,DFITO,"
【Colored Night Vision & 1080P Full HD】:1920x1080 Super HD, this IP security outdoor camera can provide Ultra HD picture quality all day and still reach a wide-range and colored surveillance view of 80TF at night with built-in 4 floodlights and 5 Infrared lights, ideal for protecting your territory(parking areas, garage, backyard, front yard, etc.) from external damage.
【PTZ Security Outdoor Camera】: Pan-Tilt-Zoom(digital zoom) camera with cruise covers 350°horizontal and 90°vertical rotation range, monitoring your home in all directions. No angle can be out of the surveillance. Digital zoom function allows you to zoom in to see more details and zoom out to see the entire field of view.
【Auto Tracking & Human Detection】:The Auto tracking function can intelligently recognize people and other animals by the shape of frame, reducing the false alarm by 95%. It can also automatically track people's movement within the monitoring range and save pictures or videos for your future check.
【Two-way Audio & Family Sharing】:Built-in Microphone&Speaker realizes a real-time conversation. Feel free to talk with your families and scare away intruders anytime and anywhere. Noise reduction technology makes you enjoy clear sound. This camera also supports simultaneous use by multiple people.
【Easy Set-up & Remote Control】: Easy installation and no network cable with instruction inside. Compatible with NVR, perfectly fits for iOS / Android / Windows systems. Free APP also support HIP2P. SD Card(up to 64G). Just open the app to see what is going on around your house & entire property.",HIP2P,https://i5.walmartimages.com//seo/5G-Security-Camera-Outdoor-1080P-WiFi-Wireless-Home-Security-Auto-Tracking-Human-Detection-2-Way-Audio-Color-Night-Vision-2-4G-Dual-CCTV-PTZ-Smart_4d665c6b-4501-4f2c-9e46-e80b05d92be7.8d58f2641cff8db2556628dfe956929d.jpeg,https://www.walmart.com/ip/5G-Security-Camera-Outdoor-1080P-WiFi-Wireless-Home-Security-Auto-Tracking-Human-Detection-2-Way-Audio-Color-Night-Vision-2-4G-Dual-CCTV-PTZ-Smart/3443439567?from=/search
2220779160,GW Security 8MP 4K Camera System AI Face Human Vehicle Detection 16 Channel DVR x Outdoor Indoor HD TVI CCTV Dome Camera Smart Alert Playback,GW Security,"
Ultra High Definition 4K Video - UltraHD 4K (8MP) is a 400% increase over standard 2MP(1080P) resolution. Record everything with sharper details with the high Pixel count (3840 x 2160) and be able to digitally zoom into far away objects without losing any quality. Worry-Free Two Year WarrantyPlug-and-Play. Just Connect them to your Monitor/TV, then you can monitor your home or business.
4K UHD Smart Home/Business Surveillance Kit - 8 Megapixel (4K) High Definition 16 Channel 5-IN-1 (HD-TVI/CVI/AHD/CVB/IP) 4K DVR Security Camera System with (16) 8MP 2160P H.265 Outdoor/Indoor Dome Cameras (Waterproof & Vandalproof))
Expandable System, 24/7 Reliable Recording - 4TB surveillance grade hard drive pre-installed, record 30+ days under smart motion detection. Secure your home and business 24/7 with smart motion-triggered alerts. Users can also set their DVR to automatically overwrite the oldest footage to make space for new file, or you can export video files via a USB drive. The DVR supports up to 8 cctv cameras & 8 ip cameras and up to 24TB hard drive at most, you can add more cameras and expand storage.
Easy Remote Access, Real-Time Motion Alert - Easy live view & remote playback with free App on your smartphones (iPhone & Android) and computers from anywhere anytime; you'll receive email notifications and snapshot when motion are detected.
Work with Alexa and Google (Add voice control with Alexa or Google Assistant device). Pre-installed 4TB Hard Drive (Support 2 SATA, up to 10TB each, total 20TB). 2 Year Warranty and US-based Free Tech Support",,https://i5.walmartimages.com//seo/GW-Security-8MP-4K-Camera-System-AI-Face-Human-Vehicle-Detection-16-Channel-DVR-x-Outdoor-Indoor-HD-TVI-CCTV-Dome-Camera-Smart-Alert-Playback_629cb3c5-fce6-4aa0-8996-b1c4179d354d.898d08cd72279bcd2e2b5abc5ec651a3.jpeg,https://www.walmart.com/ip/GW-Security-8MP-4K-Camera-System-AI-Face-Human-Vehicle-Detection-16-Channel-DVR-x-Outdoor-Indoor-HD-TVI-CCTV-Dome-Camera-Smart-Alert-Playback/2220779160?from=/search
151779770,BLUELK Light Bulb Camera 1080P 5G WiFi Camera Smart Motion Detection Alarm Remote Viewing Night Vision,Bluelk,"
support 2.4GHZ+ 5G WiFi
2-in-1 Smart Light Bulb Camera can be used for illumination and security surveillance
1080P HD resolution, even in complete darkness, you can view clear images
Motion detection will auto-track the movement and give a real-time voice alert
Built-in microphone and speaker, support Two-Way Audio and Sound Alarm",,https://i5.walmartimages.com//seo/BLUELK-Light-Bulb-Camera-1080P-5G-WiFi-Camera-Smart-Motion-Detection-Alarm-Remote-Viewing-Night-Vision_d364fc6e-91ad-41b6-b2c6-539871d5c183.5e52be963a682c9c95bd1c5873d65d9c.jpeg,https://www.walmart.com/ip/BLUELK-Light-Bulb-Camera-1080P-5G-WiFi-Camera-Smart-Motion-Detection-Alarm-Remote-Viewing-Night-Vision/151779770?from=/search
2841501674,Wireless WiFi HD Smart Visual Video Camera Doorbell 2 Way Audio Video Infrared,BTOER,"
Made of high quality material, durable and practical to use
Brand new and high quality
Good function and reliable to use
We will ship it ASAP,when you place the order
We provide perfect customer service, you can buy with confidence. If you have any questions about our products, you can feel free to contact us.",,https://i5.walmartimages.com//seo/Wireless-WiFi-HD-Smart-Visual-Video-Camera-Doorbell-2-Way-Audio-Video-Infrared_21057809-a92f-4177-a768-9ffe2c0ef62e.b8f96be85071dc839d10ce3a1af74962.jpeg,https://www.walmart.com/ip/Wireless-WiFi-HD-Smart-Visual-Video-Camera-Doorbell-2-Way-Audio-Video-Infrared/2841501674?from=/search
2234887426,Smart Wireless WiFi HD Doorbell Visual Video Camera 2 Way Intercom Audio Video Infrared Home Security Bell,BTOER,"
[Two Way Audio] - Monitor your front door and communicate with visitors anytime, anywhere through your smartphone.
[Support PIR motion detection ] - Mobile monitoring, support intrusion alarm system.
[Night vision & Wide-angle View] - Built-in infrared lights and a smart infrared sensor provide clear images at night, while the wide-angle design ensures comprehensive front door coverage.",,https://i5.walmartimages.com//seo/Smart-Wireless-WiFi-HD-Doorbell-Visual-Video-Camera-2-Way-Intercom-Audio-Video-Infrared-Home-Security-Bell_64513280-4b21-4327-8112-9ad8909ad50e.4ff7b63978844a41b9e5ad02a1b1ee5f.jpeg,https://www.walmart.com/ip/Smart-Wireless-WiFi-HD-Doorbell-Visual-Video-Camera-2-Way-Intercom-Audio-Video-Infrared-Home-Security-Bell/2234887426?variantFieldId=actual_color
